testuser,0.17389313737782658,0.1464869837192892,0.004161408395775447,0.07400873576841731,1488736457,5
testuser,0.17389313737782658,0.1464869837192892,0.004161408395775447,0.07400873576841731,1488736457,5
testuser,0.17389313737782658,0.1464869837192892,0.004161408395775447,0.07400873576841731,1488736511,5
testuser,0.17389313737782658,0.1464869837192892,0.004161408395775447,0.07400873576841731,1488736562,5
testuser,0.17389313737782658,0.1464869837192892,0.004161408395775447,0.07400873576841731,1488736562,5
testuser,0.17389313737782658,0.1464869837192892,0.004161408395775447,0.07400873576841731,1488736615,5
testuser,0.17389313737782658,0.1464869837192892,0.004161408395775447,0.07400873576841731,1488736668,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,0.262127219932922,NaN,0.13357642299709158,0.22046701840300403,1488736685,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,0.262127219932922,NaN,0.13357642299709158,0.22046701840300403,1488736685,5
testuser,0.2645682392188304,NaN,0.12701718009511603,0.22539660515663315,1488736685,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,0.262127219932922,NaN,0.13357642299709158,0.22046701840300403,1488736685,5
testuser,0.2645682392188304,NaN,0.12701718009511603,0.22539660515663315,1488736685,5
testuser,0.26065731333328573,NaN,0.12065414406839808,0.2290641936357342,1488736685,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,0.262127219932922,NaN,0.13357642299709158,0.22046701840300403,1488736685,5
testuser,0.2645682392188304,NaN,0.12701718009511603,0.22539660515663315,1488736685,5
testuser,0.26065731333328573,NaN,0.12065414406839808,0.2290641936357342,1488736685,5
testuser,0.25146265295952663,NaN,0.11706852201205366,0.22854296814234004,1488736685,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,0.262127219932922,NaN,0.13357642299709158,0.22046701840300403,1488736685,5
testuser,0.2645682392188304,NaN,0.12701718009511603,0.22539660515663315,1488736685,5
testuser,0.26065731333328573,NaN,0.12065414406839808,0.2290641936357342,1488736685,5
testuser,0.25146265295952663,NaN,0.11706852201205366,0.22854296814234004,1488736685,5
testuser,0.24294128520304042,NaN,0.11426992101385988,0.22384246847303182,1488736685,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,0.262127219932922,NaN,0.13357642299709158,0.22046701840300403,1488736685,5
testuser,0.2645682392188304,NaN,0.12701718009511603,0.22539660515663315,1488736685,5
testuser,0.26065731333328573,NaN,0.12065414406839808,0.2290641936357342,1488736685,5
testuser,0.25146265295952663,NaN,0.11706852201205366,0.22854296814234004,1488736685,5
testuser,0.24294128520304042,NaN,0.11426992101385988,0.22384246847303182,1488736685,5
testuser,0.2319955284202798,NaN,0.11177676727317523,0.21857167665160265,1488736685,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,0.262127219932922,NaN,0.13357642299709158,0.22046701840300403,1488736685,5
testuser,0.2645682392188304,NaN,0.12701718009511603,0.22539660515663315,1488736685,5
testuser,0.26065731333328573,NaN,0.12065414406839808,0.2290641936357342,1488736685,5
testuser,0.25146265295952663,NaN,0.11706852201205366,0.22854296814234004,1488736685,5
testuser,0.24294128520304042,NaN,0.11426992101385988,0.22384246847303182,1488736685,5
testuser,0.2319955284202798,NaN,0.11177676727317523,0.21857167665160265,1488736685,5
testuser,0.22176594120270998,NaN,0.10816330673840724,0.21319314482793056,1488736685,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,0.262127219932922,NaN,0.13357642299709158,0.22046701840300403,1488736685,5
testuser,0.2645682392188304,NaN,0.12701718009511603,0.22539660515663315,1488736685,5
testuser,0.26065731333328573,NaN,0.12065414406839808,0.2290641936357342,1488736685,5
testuser,0.25146265295952663,NaN,0.11706852201205366,0.22854296814234004,1488736685,5
testuser,0.24294128520304042,NaN,0.11426992101385988,0.22384246847303182,1488736685,5
testuser,0.2319955284202798,NaN,0.11177676727317523,0.21857167665160265,1488736685,5
testuser,0.22176594120270998,NaN,0.10816330673840724,0.21319314482793056,1488736685,5
testuser,0.21632287836846475,NaN,0.10478222710621987,0.208108607468699,1488736685,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,0.262127219932922,NaN,0.13357642299709158,0.22046701840300403,1488736685,5
testuser,0.2645682392188304,NaN,0.12701718009511603,0.22539660515663315,1488736685,5
testuser,0.26065731333328573,NaN,0.12065414406839808,0.2290641936357342,1488736685,5
testuser,0.25146265295952663,NaN,0.11706852201205366,0.22854296814234004,1488736685,5
testuser,0.24294128520304042,NaN,0.11426992101385988,0.22384246847303182,1488736685,5
testuser,0.2319955284202798,NaN,0.11177676727317523,0.21857167665160265,1488736685,5
testuser,0.22176594120270998,NaN,0.10816330673840724,0.21319314482793056,1488736685,5
testuser,0.21632287836846475,NaN,0.10478222710621987,0.208108607468699,1488736685,5
testuser,0.2189998848092656,NaN,0.10187485677611445,0.199381038408956,1488736685,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,0.262127219932922,NaN,0.13357642299709158,0.22046701840300403,1488736685,5
testuser,0.2645682392188304,NaN,0.12701718009511603,0.22539660515663315,1488736685,5
testuser,0.26065731333328573,NaN,0.12065414406839808,0.2290641936357342,1488736685,5
testuser,0.25146265295952663,NaN,0.11706852201205366,0.22854296814234004,1488736685,5
testuser,0.24294128520304042,NaN,0.11426992101385988,0.22384246847303182,1488736685,5
testuser,0.2319955284202798,NaN,0.11177676727317523,0.21857167665160265,1488736685,5
testuser,0.22176594120270998,NaN,0.10816330673840724,0.21319314482793056,1488736685,5
testuser,0.21632287836846475,NaN,0.10478222710621987,0.208108607468699,1488736685,5
testuser,0.2189998848092656,NaN,0.10187485677611445,0.199381038408956,1488736685,5
testuser,0.21976608420477442,NaN,0.10155899186365305,0.19640356212138751,1488736686,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,0.262127219932922,NaN,0.13357642299709158,0.22046701840300403,1488736685,5
testuser,0.2645682392188304,NaN,0.12701718009511603,0.22539660515663315,1488736685,5
testuser,0.26065731333328573,NaN,0.12065414406839808,0.2290641936357342,1488736685,5
testuser,0.25146265295952663,NaN,0.11706852201205366,0.22854296814234004,1488736685,5
testuser,0.24294128520304042,NaN,0.11426992101385988,0.22384246847303182,1488736685,5
testuser,0.2319955284202798,NaN,0.11177676727317523,0.21857167665160265,1488736685,5
testuser,0.22176594120270998,NaN,0.10816330673840724,0.21319314482793056,1488736685,5
testuser,0.21632287836846475,NaN,0.10478222710621987,0.208108607468699,1488736685,5
testuser,0.2189998848092656,NaN,0.10187485677611445,0.199381038408956,1488736685,5
testuser,0.21976608420477442,NaN,0.10155899186365305,0.19640356212138751,1488736686,5
testuser,0.21802430175377294,NaN,0.10108632047573608,0.1942861001161833,1488736686,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736683,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,NaN,NaN,NaN,NaN,1488736684,5
testuser,0.262127219932922,NaN,0.13357642299709158,0.22046701840300403,1488736685,5
testuser,0.2645682392188304,NaN,0.12701718009511603,0.22539660515663315,1488736685,5
testuser,0.26065731333328573,NaN,0.12065414406839808,0.2290641936357342,1488736685,5
